,track_id,acousticness,danceability,duration_ms,instrumentalness,key,energy,liveness,loudness,mode,speechiness,tempo,time_signature,valence
22193,1lW1FxdxtWUsXwE9hflphs,0.597,0.765,201587,0,1,0.528,0.117,-4.638,1,0.0286,82.984,4,0.262
22194,3s8pIlLeYMvxhqBjPn3Qvt,0.0585,0.621,188213,0,9,0.776,0.227,-4.796,1,0.0266,112.027,4,0.629
22195,3Q1swoaKSDd18STrUYKYBb,0.0209,0.499,198720,3.15e-05,10,0.671,0.0725,-6.18,0,0.0454,126.068,4,0.179
22196,3NBDgwEAGMj0aKRsU8zoO9,0.149,0.574,207833,6.99e-06,0,0.809,0.129,-5.787,0,0.0565,122.005,4,0.471
22197,3icbmPGKTsKAa0IinkizCM,0.44,0.769,186443,0,1,0.437,0.116,-6.406,1,0.0363,103.921,4,0.737
22198,2mtmVxxieIIJdMqDvy5aq3,0.123,0.726,204375,0.000892,11,0.607,0.108,-9.177,0,0.0506,127.991,4,0.225
22199,2q83iIfEGIk8kyrdT4uYOG,0.00595,0.679,200027,4.71e-06,5,0.903,0.118,-5.326,1,0.04,127.977,4,0.84
22200,3EofjRgUI1WrzqqtLb8NoF,0.0126,0.554,215107,7.13e-06,6,0.768,0.122,-5.812,0,0.127,99.679,4,0.324
22201,1gcYz5jSSzN1rlbOOIR5DB,0.0911,0.612,272907,1.93e-06,1,0.659,0.107,-6.64,0,0.444,81.885,4,0.216
22202,4jTiyLlOJVJj3mCr7yfPQD,0.291,0.732,206307,0,0,0.69,0.116,-4.992,0,0.134,143.072,4,0.758
22203,3epHbWkNfTkQoKa2BvuXV0,0.0947,0.705,308933,0,6,0.627,0.74,-5.997,0,0.0829,140.077,4,0.47
22204,4pwtsRdCFNse3U1lWLG2W1,0.121,0.685,211984,0,0,0.843,0.126,-4.258,1,0.0499,125.029,4,0.637
22205,027DJzimsjm1M1hflEWLnv,0.452,0.588,220933,0.000106,0,0.741,0.145,-5.48,1,0.038,131.68,4,0.148
22206,1KtVVUM6OkpyOsbVfbMybX,0.0608,0.571,211460,0,6,0.815,0.163,-3.267,1,0.0321,120.008,4,0.664
22207,63uVYBr0NJxRjsZSAyELbi,0.0361,0.496,226308,1.08e-06,0,0.797,0.11,-3.479,1,0.0328,140.017,4,0.254
22208,0gSvEcIBXqiYqomjp6hKHj,0.669,0.73,178987,2.85e-05,7,0.474,0.099,-9.537,1,0.0351,123.895,4,0.625
22209,5wLM2qVo3oNXUPutXcKJHM,0.117,0.724,241501,0,7,0.803,0.153,-4.328,0,0.088,114.953,4,0.646
22210,1j4YI8dDRs7z1SVRZ7Hyaw,0.356,0.637,230327,0,1,0.718,0.109,-5.724,1,0.32,95.009,4,0.405
22211,6VyyQBx2Z0jeITHnNisINd,0.335,0.645,190293,0,9,0.934,0.279,-4.217,0,0.225,86.0,4,0.484
22212,6L9c3ZVRuOLtA9bROc8ykq,0.627,0.655,213506,0,5,0.672,0.0856,-6.625,1,0.0374,174.094,4,0.934
22213,4B2kkxg3wKSTZw5JPaUtzQ,0.285,0.458,207069,0,11,0.696,0.123,-4.742,1,0.0402,174.141,4,0.418
22214,1F3yCoRcyUbQfkSCsFcmJS,0.862,0.673,139020,0.801,5,0.65,0.0826,-10.076,1,0.116,153.874,4,0.455
22215,4dngJjmIv1TtVYnafmBZgp,0.939,0.335,100318,0.91,9,0.204,0.11,-18.378,0,0.0485,66.39,3,0.0397
22216,1kJNM1xsinGaPknbuXJlYk,0.849,0.751,111014,0.973,0,0.886,0.0865,-14.15,1,0.0514,139.986,4,0.432
22217,6Q5CeVaYEgSBVk5xWGNLEh,0.4,0.851,189347,0.00911,7,0.561,0.348,-14.889,1,0.507,122.006,4,0.784
22218,6J5eMiOvTSCY0Zie5FqnEb,0.843,0.327,260867,0.927,1,0.357,0.19,-11.789,1,0.0932,92.78,3,0.215
22219,16s8JwUEQ6GcTmtvWgHHZF,0.505,0.776,216007,0,10,0.746,0.436,-5.891,1,0.149,169.952,4,0.644
22220,5Vsg8ne8yktB1itHfYyNQN,0.000424,0.821,188762,0.000112,7,0.704,0.192,-5.296,1,0.0542,104.999,4,0.552
22221,37vsqriOYzywnOq7BU5uYg,0.234,0.791,251269,4.41e-05,10,0.556,0.0692,-8.451,0,0.318,139.86,4,0.401
22222,4ahfG4ZGyouw4nOhBujj2q,0.275,0.7,289160,0,1,0.752,0.357,-3.131,1,0.0851,105.012,4,0.16
22223,7qDV5lt8Yx3eDk8xTc4ExL,0.105,0.915,228138,0,7,0.82,0.214,-4.248,1,0.0782,100.037,4,0.672
22224,42W9QZ8bpJCq2M8DLERIL3,0.209,0.925,208747,0,7,0.797,0.302,-4.959,1,0.118,101.011,4,0.561
22225,0j0DNujXWeupLpZobbABoo,0.261,0.679,236683,0.000113,4,0.576,0.366,-6.609,0,0.0402,154.09,4,0.348
22226,1LLQm9kM9QrCSUQr1deDZy,0.2,0.733,227442,0.00106,11,0.716,0.151,-5.727,1,0.242,172.141,4,0.554
22227,160R8cDSThOrB3L0majbVZ,0.00859,0.866,206864,0,2,0.574,0.208,-6.397,1,0.0497,133.093,4,0.553
22228,5WCilecRDzclVGuG5qMwKX,0.101,0.785,260667,0,11,0.76,0.227,-4.687,0,0.0611,119.899,4,0.672
22229,6oHDvarQSp0mf5AD1SyNH0,0.0824,0.539,190187,0,9,0.533,0.129,-7.897,0,0.347,120.054,4,0.646
22230,7FJP35tUJ2121EJsFpU1Gh,0.0079,0.628,218293,1.48e-05,11,0.833,0.074,-4.126,0,0.0282,128.003,4,0.56
22231,2uQl5yUZ0rKuXV0DmndNsw,0.259,0.451,260213,0,10,0.753,0.0637,-6.884,0,0.461,81.538,3,0.633
22232,6m3ZWIXhjoV76syT1j2oE9,0.227,0.631,178333,1.43e-06,5,0.661,0.166,-5.5,0,0.0999,174.031,4,0.698
22233,4IoDxHbCBSPcKm3DKUI9vh,0.033,0.816,213176,0.0752,0,0.512,0.0983,-11.276,0,0.0488,126.974,4,0.659
22234,75KaUAMucC7xtcF3ZqSF55,0.0934,0.721,230667,0,1,0.723,0.0989,-6.236,0,0.0545,92.984,4,0.488
22235,5QSYWruQQ7kBCHScI4xJ9g,0.767,0.616,225839,3.48e-05,4,0.454,0.105,-8.504,1,0.0273,99.998,4,0.249
22236,2yDaWqECegHdiFOuez5gdO,0.118,0.699,238080,0,9,0.882,0.406,-2.89,1,0.0389,91.995,4,0.625
22237,1neU3WI1TrSIoRBOQjGsUO,0.231,0.721,287173,0,0,0.796,0.228,-4.956,1,0.0301,93.021,4,0.674
22238,2MRv991PzjY2ecCluXoRq9,0.151,0.777,262707,1.24e-06,7,0.84,0.249,-4.384,1,0.082,97.979,4,0.804
22239,1WoOzgvz6CgH4pX6a1RKGp,0.00419,0.748,213053,0,6,0.741,0.147,-3.103,1,0.0531,128.077,4,0.537
22240,0fYVliAYKHuPmECRs1pbRf,0.0144,0.526,195200,0.0597,2,0.862,0.229,-6.003,1,0.0905,90.052,4,0.528
22241,5lFDtgWsjRJu8fPOAyJIAK,0.00855,0.893,170638,0,1,0.48,0.116,-3.728,0,0.356,86.976,4,0.382
22242,6nmz4imkDcmtwMjocAzFSx,0.00257,0.896,267024,0.000258,2,0.623,0.039,-8.008,1,0.0571,134.962,4,0.585
22243,69uKYDeTWn1wFssqP6OZjb,0.847,0.445,243813,0,0,0.476,0.686,-9.86,1,0.0457,75.946,4,0.357
22244,5CMtWJRI0MIlpJC3b3WmNj,0.708,0.554,181077,0,0,0.92,0.772,-2.971,1,0.0797,169.872,4,0.687
22245,7x5xYW5W42OGPAdHUyyguy,0.304,0.509,227480,0,1,0.671,0.0452,-5.709,1,0.0678,118.413,5,0.55
22246,5riZ2WSSAp5vnRk1QE1V55,0.265,0.651,208560,2.92e-06,0,0.519,0.0911,-6.071,0,0.0587,124.969,4,0.421
22247,3ZrWmt3DGH75hItHp6uWLz,0.0291,0.682,217961,0.000643,0,0.701,0.298,-7.517,0,0.0327,121.989,4,0.402
22248,2iHskaqVdAWGduP8OKguSM,0.0493,0.792,251595,0,0,0.722,0.0572,-3.76,0,0.044,147.036,4,0.791
22249,3usdTkRcpEDV27vpSUkvg6,0.00268,0.489,229240,0.054,0,0.891,0.085,-4.535,1,0.0383,173.125,4,0.569
22250,0HZWWaKieQ9ZETkTEUVTH2,0.0142,0.602,215143,0,9,0.739,0.371,-5.655,1,0.0601,82.008,4,0.422
22251,3jEPu6FD1icy9cLllhB2XK,0.103,0.646,196817,0,5,0.787,0.373,-4.817,0,0.174,106.071,4,0.675
22252,0pQr5WsobmdZHnuObT0sc2,0.171,0.665,238213,0,8,0.662,0.0831,-6.874,0,0.271,149.976,4,0.381
22253,0OfZ9imMwFU03zc2wl8pBt,0.299,0.743,198000,0.000693,5,0.564,0.109,-8.761,1,0.045,120.012,4,0.505
22254,7GGguiA9LkgFT3BZbzHjwQ,0.113,0.78,213402,0.00227,2,0.417,0.37,-11.365,1,0.0363,120.042,4,0.283
22255,4bFmYoDdKT3HqSroMmRbGV,0.0997,0.726,202586,0.00733,4,0.697,0.0823,-6.257,1,0.0404,120.004,4,0.54
22256,7zbVhYjWkQYxxXlzWpnoyd,0.224,0.77,211726,2.71e-05,1,0.823,0.0913,-3.713,1,0.038,125.975,4,0.58
22257,2Vns3leKYCf0DPKRbBgdOO,0.434,0.691,189693,0,6,0.829,0.128,-2.962,1,0.0986,97.96,4,0.865
22258,0FRYhpzKAnckScvm3VlovK,0.015,0.862,149156,0,0,0.503,0.0764,-10.104,0,0.0655,108.024,4,0.748
22259,70OTIpw8x8UXUsuCHW9i1i,0.0997,0.723,192107,0,0,0.711,0.0528,-5.576,0,0.0378,138.098,4,0.606
22260,6NuPNKgyBFvGa7plAUxIyg,0.156,0.791,149750,0,11,0.656,0.18,-8.366,0,0.0742,93.011,4,0.744
22261,3G7XYAwtxtoGK7fAm4IlD9,0.185,0.79,226000,0,8,0.585,0.292,-6.058,1,0.0348,94.072,4,0.585
22262,0hy1SOTEn9ifXTzOwnCwEr,0.0242,0.589,223973,0,11,0.658,0.118,-5.288,0,0.203,77.521,4,0.251
22263,2WcQ5CaXHqAMF29aevZDfh,0.251,0.687,301558,0.000221,11,0.49,0.0608,-8.432,1,0.0474,91.019,4,0.545
22264,5hDVVxJefgZfcGqhuy0Gtt,0.396,0.534,284680,0,4,0.386,0.16,-8.497,1,0.0367,124.025,4,0.164
22265,4ztS3AUjRQCT1V1dRHnbRv,0.899,0.344,246712,0,4,0.237,0.1,-12.659,1,0.0328,169.664,3,0.381
22266,4sr6EQNb6yYKCY4LL35XrV,0.233,0.534,311167,0,11,0.602,0.155,-8.453,1,0.0377,163.772,4,0.324
22267,19HCkAp2iAqwpJ5xA3YykX,0.79,0.332,274267,9.25e-06,4,0.14,0.0857,-14.068,1,0.0327,144.746,4,0.213
22268,7E7pkUYf2Mvpziirglo2Z5,0.799,0.496,271693,0,8,0.341,0.148,-10.544,1,0.0339,139.867,4,0.441
22269,2byW0LT0nuz836hI9p2GBJ,0.0825,0.638,306293,0,2,0.843,0.251,-5.463,1,0.0439,122.966,4,0.548
22270,6Z0lkWcu25OBj54fPSYi6f,0.0118,0.774,187200,6.86e-05,7,0.903,0.131,-6.975,1,0.185,100.022,4,0.602
22271,2cdIoSnw1ETD1lG8gq8xHl,0.0793,0.642,203088,0,7,0.892,0.186,-4.011,1,0.0537,127.989,4,0.588
22272,64VoZZEOLHwRh9d0vGZ3qT,0.29,0.682,185400,0,8,0.868,0.287,-4.728,1,0.153,99.883,4,0.802
22273,7CWF2kMokmWxCLeogZZShp,0.0279,0.734,187240,3.2e-05,8,0.869,0.198,-4.976,1,0.0329,127.996,4,0.618
22274,5NcE5dmwB91ZqptbAXSOFA,0.64,0.717,227928,3.1e-06,6,0.482,0.086,-10.086,1,0.0385,80.017,4,0.749
22275,5sstW4WSzTNVNjDG6HIPj3,0.314,0.864,221884,0,9,0.666,0.26,-7.229,1,0.0551,106.036,4,0.694
22276,0UqftDjbhBPpafAqiVUjpt,0.205,0.83,240573,6.44e-06,0,0.64,0.0858,-8.184,0,0.123,117.944,4,0.473
22277,1P18xBNQOjOB8VMSbzaTcC,0.509,0.544,290247,0,0,0.583,0.0436,-6.446,1,0.0314,144.052,4,0.157
22278,4n8vZVyw7Z90tLoV3Nvn4C,0.575,0.654,284920,0,10,0.336,0.0784,-7.21,1,0.0307,120.027,4,0.105
22279,6NFKf8vBApSvtzkapYmnVR,0.165,0.686,222447,0.0296,6,0.322,0.0809,-13.2,1,0.0369,155.982,4,0.511
22280,0ZogPPD0uFaPXVhlZJOtSK,0.151,0.806,180639,0,1,0.753,0.283,-4.702,1,0.0681,93.267,4,0.805
22281,0Eim5nIy2i62Z4bvUBOBYO,0.0249,0.514,277273,0.00328,8,0.673,0.112,-9.844,1,0.0261,102.955,4,0.333
22282,1PTqbs9FV8hSJCS7OOF5OC,0.0298,0.713,207746,0,8,0.552,0.0879,-6.526,1,0.0499,95.961,4,0.424
22283,1tYt8PbpbeTuqsNmprAZYY,0.0799,0.868,210983,1.22e-06,6,0.679,0.0504,-6.941,1,0.0397,97.012,4,0.75
22284,5RWMlD6s4i8fECJkDvdt7D,0.00146,0.572,271653,0.0108,2,0.819,0.141,-2.711,0,0.0333,91.945,4,0.339
22285,4FlhuPAGaV9IdfwiQfapcG,0.0581,0.716,212587,0,0,0.747,0.262,-4.986,0,0.127,132.032,4,0.606
22286,1K4G5LfdiD0fxVZDG5c0RR,0.0509,0.585,238266,0.000149,8,0.661,0.199,-3.114,1,0.137,123.933,4,0.169
22287,0fSqfha2VoIzg1n24nBcHf,0.189,0.65,213418,0.000308,10,0.78,0.0356,-3.407,0,0.0681,170.033,4,0.434
22288,4KDXhUXiOneaIRazLk3IJ4,0.0367,0.488,208544,0.00989,6,0.704,0.0763,-7.897,1,0.0361,147.961,4,0.624
22289,13uW9hmN28qYQqoPykMB5d,0.0572,0.712,235344,0,0,0.77,0.288,-5.443,1,0.0745,130.034,4,0.751
22290,6sKAs2tdtTVTO2U0IgJAur,0.0558,0.834,169617,0.000723,6,0.969,0.0635,-3.383,1,0.063,125.985,4,0.928
22291,3m1T0nHbY8xq5LJR3Hnq1Z,0.863,0.283,280107,0.0196,0,0.238,0.0641,-16.843,1,0.0835,179.867,4,0.151
22292,5qf19mt8fVrfzVpSERDYrg,0.355,0.754,231176,0.000308,0,0.412,0.103,-7.021,1,0.0271,101.988,4,0.602
22293,6bBTzGx5EQ73EIF9ZrtEMX,0.031,0.623,227293,0,0,0.849,0.187,-3.249,1,0.0317,124.977,4,0.271
22294,2lCT4RVgR0bIYR0JW7Mcqx,0.444,0.602,192720,0,1,0.834,0.438,-5.641,0,0.0289,91.011,4,0.612
22295,3KoUTYSRCUgleIybRyoC8C,0.0526,0.764,174667,0,11,0.857,0.881,-6.156,0,0.181,100.03,4,0.353
22296,52DWZhGa49WzpSSy62rHpa,0.0308,0.706,234787,3.87e-06,4,0.914,0.0952,-3.264,1,0.0355,129.988,4,0.93
22297,2V9zAzvxvZ5TrKvFRUc6yD,0.0741,0.917,223240,0,2,0.528,0.0908,-6.274,1,0.5,140.042,4,0.324
22298,7CvEPsuFs6njNLdX3ret4x,0.584,0.837,217520,0,8,0.692,0.228,-8.138,1,0.23,134.977,4,0.551
22299,2BAfydru27YpQHeHiuN92o,0.0229,0.602,276120,0,11,0.649,0.171,-5.7,0,0.391,134.008,4,0.112
22300,1TTiZwoorWMR4KmaI0irjU,0.00676,0.649,237584,0,5,0.827,0.916,-3.465,1,0.0838,129.963,4,0.456
22301,77IZ5gbHrUR6lp9gE9QqYb,0.524,0.669,264281,0,1,0.447,0.167,-6.271,1,0.0305,141.808,4,0.17
22302,7xAVLrbnud6OrU6f4FmxDr,0.436,0.455,262286,0,5,0.543,0.0648,-7.164,1,0.0483,140.118,4,0.253
22303,6RB9YvNyP0RZfCUcMtZELH,0.395,0.428,162467,3.56e-05,1,0.559,0.136,-6.374,0,0.067,86.459,4,0.607
22304,6ksRossV4vKsXntCCZbhaM,0.568,0.589,181867,0,0,0.613,0.0675,-5.034,1,0.0327,114.853,4,0.19
22305,3ISw0ZbIocgoNoxu7cpTUl,0.211,0.662,255507,0,1,0.732,0.102,-5.22,0,0.0357,108.003,4,0.431
22306,0kyLcWWUVBShK8wTCUQk9D,0.0164,0.759,225060,0,11,0.564,0.241,-6.873,0,0.263,94.996,4,0.475
22307,73ucpKq91TuejrLHgzDNHK,0.0821,0.579,202907,1.52e-06,10,0.738,0.232,-5.711,1,0.0542,124.023,4,0.431
22308,2rWisQk9hxSap9ZtTx45sv,0.324,0.791,182767,0,0,0.574,0.102,-7.061,0,0.0673,122.053,4,0.406
22309,01wuIn1TP5FCvYyqBTdsGC,0.0153,0.772,228961,0,8,0.858,0.154,-3.565,1,0.127,101.978,4,0.51
22310,0WqNbhOwWTIGI46F7CuayF,0.444,0.605,221331,0,9,0.787,0.0898,-5.122,1,0.184,162.506,4,0.337
22311,3KkFys2NArw8UKYZsSLqDp,0.0516,0.494,265453,0.0523,7,0.741,0.136,-5.162,0,0.12,130.006,4,0.774
22312,79ZzOrzZ24zSlo6lZPET48,0.516,0.813,181040,0,2,0.785,0.36,-5.781,0,0.247,100.096,3,0.71
22313,2CzNAvr2nZKYxthPVMvdVe,0.123,0.44,217446,0,5,0.802,0.1,-3.838,1,0.244,179.868,4,0.586
22314,5jT2yNeyOiALkJS9XCaXQR,0.0159,0.603,195010,0.00678,9,0.953,0.261,-3.663,0,0.261,191.84,3,0.385
22315,36gv9dPeE9h1Wb4pI6EQ1K,0.226,0.801,186480,0,5,0.747,0.0622,-5.473,1,0.133,104.97,4,0.706
22316,38uWGrkQvedpatybHIOaE4,0.0509,0.741,206000,0.0575,5,0.884,0.117,-3.745,0,0.0341,130.038,4,0.811
22317,4ttjtLeCx3rwltZR3w7gWV,0.0228,0.693,222928,0,7,0.911,0.233,-4.769,0,0.0706,134.055,4,0.804
22318,3lMptolbiExnExS1Xh3e5m,0.00199,0.659,184013,0,11,0.893,0.021,-4.688,0,0.174,159.964,4,0.92
22319,2jGVtXggR9aUlGFkMVvYhP,0.0264,0.718,213239,1.73e-06,0,0.891,0.0466,-4.819,1,0.0441,91.997,4,0.723
22320,3NW0zAs5TXnfoyWuTPdyjP,0.0463,0.808,183907,0,7,0.856,0.36,-3.553,1,0.162,107.951,4,0.7
22321,6ompGErYS59VXTd9w4fWvz,0.179,0.701,194862,1.41e-05,2,0.824,0.0665,-4.004,1,0.0637,176.067,4,0.776
22322,4AVZCNaah9O1jS55FepvUx,0.3,0.765,208547,0,11,0.85,0.0628,-4.113,0,0.0669,100.015,4,0.963
22323,4sS9IzHSH6HLWeC6Ies0LX,0.000393,0.869,223636,0.00152,5,0.334,0.153,-8.004,1,0.382,88.009,4,0.631
22324,6DUdDIRgLqCGq1DwkNWQTN,0.132,0.73,207307,0,5,0.701,0.151,-5.885,0,0.106,175.95,4,0.785
22325,4HfykP9fjZZJC3WBwFArb4,0.0166,0.723,252245,3.3e-06,5,0.833,0.104,-5.355,0,0.0727,130.703,5,0.0431
22326,2NcIzHF5abrURe1IPldnD0,0.251,0.742,201100,6.75e-05,2,0.339,0.103,-8.314,0,0.037,92.204,4,0.0947
22327,3L3augyXow97INdYngOj1I,0.00505,0.753,194759,0,5,0.54,0.39,-4.727,0,0.0359,112.999,4,0.491
22328,7KznRR056fzQZyo0PHZlh6,0.00819,0.585,196667,1.19e-06,11,0.855,0.113,-5.654,0,0.0343,125.922,4,0.32
22329,0CseCPMR1qtPp3Uiw7Z1ng,0.138,0.764,172257,0,7,0.644,0.693,-5.216,1,0.191,82.013,4,0.811
22330,6MbtUcXRSDlJ4Zu3CYWMEG,0.389,0.652,236867,0,9,0.525,0.0815,-6.485,1,0.0839,139.92,4,0.162
22331,6eGJsZQrjz5Ar3gJjvPxuk,0.145,0.548,197935,0,9,0.67,0.0747,-5.886,0,0.0676,184.944,4,0.512
22332,1HI52Ie0frX5goMvRaHBQl,0.161,0.677,156880,0,6,0.745,0.167,-4.112,1,0.0735,83.159,4,0.603
22333,0hmG6iZEQA1pShgiBeNLfK,0.00276,0.723,167617,3.48e-05,2,0.643,0.356,-6.138,1,0.0437,91.002,4,0.478
22334,3mqiUmgrXekOjjox7Rq3ru,0.00438,0.534,187733,0,4,0.527,0.349,-6.652,0,0.0417,128.041,4,0.0815
22335,5tf1VVWniHgryyumXyJM7w,0.0185,0.636,219043,0,5,0.815,0.163,-5.098,0,0.0581,123.063,4,0.636
22336,6Txevj8EVZJPKzmHwyY1Uh,0.0965,0.71,249027,0,1,0.737,0.121,-5.429,1,0.285,138.065,4,0.464
22337,3NIDOSThELMihLSOMZcL4k,0.0259,0.615,284693,0,4,0.598,0.136,-4.967,0,0.207,80.293,4,0.653
22338,2krwNGlAHQuClcMw0WMUiz,0.00965,0.569,204360,0,1,0.548,0.145,-6.975,0,0.0443,132.768,4,0.49
22339,12SH8NE1e17yItgsb2gitp,0.49,0.338,268516,3.11e-05,11,0.517,0.134,-8.08,1,0.206,68.083,4,0.103
22340,7a6GeFdPlbQtd7BwVlZ52k,0.235,0.784,170186,0.00122,5,0.809,0.0772,-6.458,0,0.0824,102.048,4,0.845
22341,0uACB4xtUGiozU7aTU10QU,0.102,0.896,324173,0,7,0.713,0.0572,-6.347,1,0.226,95.014,4,0.898
22342,5NQbUaeTEOGdD6hHcre0dZ,0.00256,0.618,196693,0,7,0.717,0.625,-5.738,1,0.318,190.05,4,0.603
22343,0Y0TOsE1q11qgbi7c5WZsG,0.317,0.727,197133,0,1,0.599,0.219,-6.941,1,0.327,167.909,3,0.386
22344,5UE8e9VTMmv5fjGXLETjCf,0.0508,0.682,171547,1.37e-06,8,0.724,0.0795,-4.449,0,0.101,194.026,4,0.422
22345,1Tditr5KyzStSK3GiO6Xlj,0.269,0.568,193680,0,0,0.837,0.11,-4.01,1,0.0465,174.061,4,0.854
22346,07NSyHtBkMt2pb9sJoZxUB,0.639,0.568,220853,0,0,0.804,0.514,-6.396,1,0.0336,113.106,4,0.476
22347,5gjSLWiHErPGW0Gfh08BP2,0.12,0.627,160453,0.000239,11,0.967,0.632,-5.661,0,0.0827,155.015,4,0.657
22348,548YYxvWX4FslqAwI2HFo4,0.735,0.516,149906,2.17e-05,10,0.782,0.108,-5.059,1,0.204,178.227,4,0.735
22349,3uwnnTQcHM1rDqSfA4gQNz,0.00425,0.583,214740,0.000105,5,0.61,0.14,-5.639,0,0.0382,114.06,4,0.336
22350,6YhtdyvzbVL3mxrCdMtSxA,0.00885,0.858,262271,4.3e-05,0,0.589,0.0394,-5.392,1,0.0952,114.976,4,0.907
22351,22mek4IiqubGD9ctzxc69s,0.0392,0.738,212640,0.00169,11,0.868,0.388,-4.373,0,0.0731,122.003,4,0.336
22352,5Km6e8PWkwEPVKlifElIDB,0.68,0.553,217974,3.5e-06,10,0.343,0.122,-9.466,1,0.0407,66.543,3,0.216
22353,2YlZnw2ikdb837oKMKjBkW,0.4,0.63,225053,0,0,0.53,0.177,-7.259,1,0.0434,108.038,3,0.417
22354,1OSVEfDshPTsr8LWHe7P9F,0.328,0.621,180893,0,5,0.885,0.18,-3.296,0,0.0351,127.99,4,0.722
22355,6kBp8w67thoYqTUOQVSGFg,0.154,0.6,221560,0,5,0.676,0.0741,-6.447,0,0.0652,88.928,4,0.217
22356,2xI6xJ9k6v5xv6zDW4ttKg,0.19,0.625,204121,0,9,0.54,0.976,-9.472,1,0.114,80.013,4,0.489
22357,00i0O74dXdaKKdCrqHnfXm,0.0344,0.725,211680,0,0,0.903,0.183,-2.955,1,0.0658,142.006,4,0.946
22358,32tBNiuuQtkUG5eBWpC0oQ,0.122,0.762,206760,0.000315,9,0.611,0.141,-5.462,0,0.0876,99.934,4,0.386
22359,4S7YHmlWwfwArgd8LfSPud,0.194,0.598,238307,0.133,2,0.252,0.0992,-15.086,1,0.0644,120.064,4,0.0352
22360,2LLFl56eIFGFlnrplUC26f,0.038,0.728,176675,0,2,0.62,0.342,-7.533,1,0.0434,81.998,4,0.885
22361,4Ab0UWC7GmtKgEiVr0I08O,0.00818,0.526,232242,0,8,0.794,0.25,-5.561,1,0.0974,159.933,4,0.546
22362,0OwaujljSrq1eT4By7NxN8,0.00102,0.738,262754,0,0,0.886,0.104,-4.173,1,0.0466,128.035,4,0.698
22363,1JvUmKSl9Mg6mQnmbjLYyz,0.00858,0.824,248786,0,1,0.708,0.15,-5.836,0,0.201,157.967,4,0.522
22364,2rLAb4MVTR3zF0DWfl0P8R,0.0276,0.677,232815,0,10,0.823,0.072,-4.482,0,0.0412,126.021,4,0.683
22365,0r4SsYcwvd8URat6AS2m6f,0.133,0.694,201122,0,7,0.712,0.211,-3.923,0,0.046,98.022,4,0.799
22366,3FS2e59gXFXrcg7sN2mL5z,0.00824,0.818,171799,0.000392,1,0.819,0.225,-5.052,1,0.116,128.02,4,0.279
22367,115wngouCO5AUFjTA4PdRV,0.0241,0.762,198667,8.66e-06,3,0.863,0.297,-5.653,0,0.0748,127.968,4,0.491
22368,1VrsEyviEbxj5VIE6vLJuC,0.0682,0.756,226182,0,10,0.603,0.0541,-6.874,1,0.0578,90.026,4,0.629
22369,0y5Y7Hgkf35SQWiiaQXE78,0.478,0.436,195453,0,9,0.918,0.224,-3.079,0,0.224,180.056,4,0.633
22370,5RIVoVdkDLEygELLCniZFr,0.247,0.821,185143,0,8,0.759,0.321,-8.541,1,0.121,140.01,4,0.962
22371,6bRbeEgg8v8BQ0HuVuPE7v,0.0881,0.639,204067,0,7,0.707,0.176,-5.062,1,0.0739,87.944,4,0.352
22372,1eSABvvhwQj59TC8zyVJBr,0.313,0.452,240800,0.000864,4,0.873,0.133,-4.062,0,0.0712,127.991,4,0.228
22373,36flWlZzU7ETc40iXFGWzJ,0.0231,0.595,196499,8.3e-05,1,0.957,0.142,-0.884,1,0.0858,160.022,3,0.715
22374,5cwb8N35x7epZPo6GihJEe,0.00864,0.623,183027,0,6,0.932,0.304,-3.714,1,0.0334,126.076,4,0.807
22375,31xSeYDJvtHtODcT6iPgkb,0.0211,0.701,235945,0.487,8,0.74,0.104,-5.259,1,0.0411,99.992,4,0.208
22376,4tg1G3X26wDTmQbipgxhp5,0.0157,0.579,200240,0,8,0.68,0.0699,-5.634,1,0.076,100.033,4,0.211
22377,4sz7zZkJp13YfuCfLNcDTo,0.136,0.532,180950,0,2,0.85,0.257,-4.875,1,0.0412,184.087,4,0.855
22378,0K1Ith4c9fdrmQF8PUdCp9,0.0544,0.911,230388,0,9,0.532,0.104,-7.019,1,0.356,124.968,4,0.198
22379,37NZqOoR0dw71kbDCRnsKc,0.0589,0.931,145978,4.11e-06,11,0.726,0.0831,-5.399,0,0.0528,120.025,4,0.758
22380,0NdIwg0WFEdQsgg3SFGjbA,0.438,0.639,240947,0,10,0.798,0.077,-4.62,1,0.0627,92.032,4,0.746
22381,2F7jxP3bX0zUxDuGzSjcsM,0.58,0.687,236493,2.32e-06,2,0.548,0.121,-3.902,0,0.0297,121.99,4,0.583
22382,2ec6A7BVwscwirxa0gnWHj,0.0481,0.675,188170,6.28e-05,5,0.811,0.166,-5.755,0,0.0595,124.959,4,0.211
22383,6Ir6XxxkZ5PYSDhcfpEHpq,0.0432,0.739,184320,0,6,0.798,0.0663,-3.812,0,0.0372,123.024,4,0.685
22384,7LSBkEm5LQSkhe6yqqqBPs,0.347,0.58,207267,1.76e-06,5,0.816,0.495,-8.381,1,0.142,103.935,4,0.419
22385,1DihsSBztAD6qJ5TTEE90F,0.0785,0.713,214000,2.68e-06,11,0.633,0.106,-7.425,0,0.0323,120.012,4,0.518
